gen,id,i_j6->o_m2,i_m3->o_m3,i_j6->h_0,h_0->o_m2,i_j7->o_m3,h_0->h_1,h_1->o_m2,h_0->o_m3,i_m3->h_2,h_2->o_m3,h_2->h_3,h_3->o_m3,h_0->h_4,h_4->o_m2,i_j5->o_m3,h_4->h_5,h_5->o_m2,i_j6->h_6,h_6->h_0,h_5->h_7,h_7->o_m2,i_j0->o_m3,i_c->o_m3,h_0->h_8,h_8->h_4,i_j5->o_m2,i_j0->h_9,h_9->o_m3,i_j3->o_m2,i_j7->o_m2,i_j0->o_m2,i_j7->h_0,i_j7->h_1,h_1->h_0,i_j7->h_2,h_2->h_1,h_0->h_3,h_3->h_4,h_4->o_m3,i_j1->o_m2,h_3->h_5,h_5->h_4,h_1->o_m3,i_j4->o_m3,i_j5->h_6,h_6->o_m3,h_3->o_m2,h_6->h_7,h_7->o_m3,i_j0->h_8,h_8->o_m2,h_3->h_9,h_9->o_m2,i_j4->o_m2,i_m3->o_m2,i_j4->h_0,i_c->o_m2,i_j4->h_1,i_c->h_2,h_2->o_m2,i_c->h_3,h_3->h_2,i_j6->o_m3,i_m2->o_m3,i_c->h_5,h_5->h_3,i_j3->o_m3,h_3->h_6,h_6->h_2,h_3->h_7,h_7->h_6,h_6->h_8,h_8->h_2,h_8->h_9,h_9->h_2,i_j1->o_m3,i_j3->h_2,h_1->h_4,i_ca->o_m2,i_j0->h_5,i_ca->h_6,h_6->o_m2,i_m3->h_8,h_8->o_m3,h_7->h_9,i_j2->o_m3,i_j2->h_0,i_j2->h_1,i_j6->h_2,i_j2->h_3,h_3->h_1,h_4->h_1,i_j3->h_5,h_5->o_m3,h_2->h_6,i_j3->h_7,h_7->h_5,i_j2->h_8,h_8->h_3,h_9->h_3,i_m2->o_m2,i_j0->h_0,i_j0->h_1,i_m3->h_3,h_2->h_4,h_0->h_5,i_m2->h_6,i_j5->h_7,h_4->h_8,h_4->h_9,h_9->h_8,h_1->h_2,h_2->h_0,i_j4->h_3,i_j4->h_4,h_4->h_3,h_2->h_5,i_j4->h_7,h_7->h_4,h_1->h_8,i_j7->h_6,i_j7->h_7,h_7->h_8,h_3->h_0,h_4->h_0,i_m3->h_5,h_4->h_6,h_7->h_0,h_3->h_8,i_j2->o_m2,i_j1->h_0,i_j1->h_3,i_j1->h_4,h_0->h_6,h_6->h_1,h_1->h_7,h_8->h_7,h_5->h_9,i_c->h_0,i_m3->h_1,i_j0->h_2,h_1->h_3,i_c->h_4,h_5->h_6,h_6->h_4,h_4->h_7,h_6->h_9,i_j3->h_0,i_j3->h_1,i_ca->o_m3,i_j5->h_5,h_9->h_6,i_m2->h_2,h_9->h_4,h_9->h_5,i_j0->h_7,h_5->h_2,i_c->h_6,i_c->h_7,h_7->h_3,i_m2->h_9,i_j4->h_2,i_ca->h_3,i_j0->h_4,i_ca->h_9,i_j3->h_4,i_m2->h_5,i_j0->h_6,i_m3->h_7,h_2->h_8,i_j4->h_9,i_j3->h_3,i_m3->h_4,h_4->h_2,h_0->h_7,i_j6->h_8,i_j2->h_9,h_4->h_4,h_1->h_5,i_m2->h_3,i_j6->h_5,i_ca->h_2,i_m2->h_4,h_1->h_9,i_j6->h_3,h_0->h_2,i_ca->h_4,i_j6->h_7,h_6->h_3,i_c->h_8,i_j2->h_5
21,19-2,,,,,-0.9631484210761428,,,,,,,-0.4884678716941243,,-0.9757617808855932,,,,,,,,1.2263810773672683,,,,-0.607943549943705,,,,,-0.8671018517504289,,,,,,,1.0461885761516754,,,,,,,,0.3149397402421829,,,,,,,,-0.2882796692553305,0.95048961842775,,,,,,,,,,,,,,,,,,,1.205786596492966,,,,,,,,1.2409886130090797,,-1.101242927137884,,,,,,,,0.7802169747532507,,,1.2314577427571065,,0.6769349215092215,0.8984509840091562,,0.9609400845979704,-0.5572828760147452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4982116728328435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,19-2,,,,,-0.9631484210761428,,,,,,,-0.5752450978507274,,-0.9757617808855932,,,,,,,,1.2263810773672683,,,,-0.607943549943705,,,,,-0.8671018517504289,,,,,,,1.0461885761516754,,,,,,,,0.3351255537532012,,,,,,,,-0.2882796692553305,0.95048961842775,,,,,,,,,,,,,,,,,,,1.205786596492966,,,,,,,,,,-1.2211191204427587,,,,,,,,0.7802169747532507,,,1.2314577427571065,,0.6769349215092215,0.8984509840091562,,0.9609400845979704,-0.5572828760147452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4644876444171786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,22-2,,,,,-0.9297579451642486,,,0.8635507250971155,,,,-0.7915780042675813,,-0.7281525899887225,,,-0.2342107923837424,,,,,,,,,,,,,,-0.7582500272701771,,,,,,,,,-0.2940870051585287,,,,,,,-0.0281359743448953,,-0.5196219511629502,,,,,-0.4274017756723441,0.7633607540738017,,,,,,,,,,,,,,,,,,,1.156972189341238,,,,,,,,0.939489244796043,,-0.9850326541507152,,,,,,,,,,,0.9616203540885518,,0.8012219075351265,1.023506961169658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7858846867552064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,22-2,,,,,-0.9297579451642486,,,0.8635507250971155,,,,-0.7915780042675813,,-0.872866849319762,,,-0.2342107923837424,,,,,,,,,,,,,,-0.7582500272701771,,,,,,,,,-0.346123177442342,,,,,,,-0.0281359743448953,,-0.7094452770482318,,,,,-0.2996816342024801,0.7633607540738017,,,,,,,,-0.0907629601357724,,,,,,,,,,,1.156972189341238,,,,,,,,0.939489244796043,,-0.9850326541507152,,0.0005973145783813,,,,,,,,,0.9616203540885518,,0.8012219075351265,1.023506961169658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9425360066163678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,24-0,,,,,-0.9297579451642486,,,0.7781876272230376,,,,-0.7915780042675813,,-0.872866849319762,,,-0.2342107923837424,,,,,,,,,,,,,,-0.7221510896248626,,,,,,,,,-0.346123177442342,,,,,,,-0.0281359743448953,,-0.7094452770482318,,,,,-0.2996816342024801,0.5297249371447764,,,,,,,,,,,,,,,,,,,,,,,,,,,0.939489244796043,,-0.9850326541507152,,-0.1930600011707448,,,,,,,,,0.9616203540885518,,0.8012219075351265,1.2042275829336135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9425360066163678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,25-1,,,,,-0.6989523581346476,,,0.9506138620756392,,,,-0.8334125936260696,,-0.6607243494170504,,,-0.2156093772868744,,,,,,,,,,,,,,-0.5648346329824607,,,,,,,,,-0.3465258555058711,,,,,,,-0.065379941284715,,-0.5801164118237476,,,,,-0.2941680044920017,0.8388703555302767,,,,,,,,,,,,,,,,,,,1.156972189341238,,,,,,,,1.190749239655056,,-0.9464779766531628,,-0.1562400866581464,,,,,,,,,0.9911421047004908,,0.6216403656710718,1.0259878979453037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9530902875487198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,26-2,,,,,-0.6989523581346476,,,0.9506138620756392,,,,-0.8334125936260696,,-0.6607243494170504,-0.1600043331387419,,-0.2156093772868744,,,,,,,,,,,,,,-0.5648346329824607,,,,,,,,,-0.2880169139956064,,,,,,,-0.065379941284715,,-0.5801164118237476,,,,,-0.2941680044920017,0.8388703555302767,,,,,,,,,,,,,,,,,,,1.156972189341238,,0.2899303557256747,,,,,,,,-0.9464779766531628,,-0.1562400866581464,,,,,,,,,,,0.6216403656710718,1.24267386159966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9530902875487198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,26-2,,,,,-0.7683695175741825,,,0.9506138620756392,,0.9564213475897552,,-0.8633493061469015,,-0.5815502389700897,,,,,,,,,,,,,,,,,-0.7949174387980522,,,,,,,,,-0.3204114814239828,,,,,,-0.034585436434283,-0.065379941284715,,-0.5843805085509954,,,,,-0.303393957767247,0.8199009915230234,,,,,,,,,,,,,,,,,,,0.9624819769288984,,,,,,,,1.051250241729153,,-0.97328463739821,,-0.1562400866581464,,,,,,,,0.0978929203278868,,,,1.0259878979453037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9530902875487198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,28-0,,,,0.3132243427776262,-0.851363501699178,,,,,,,-1.0234447343045407,,,,,-0.2602418734127235,,,,,,,,,,,,,,,,,,,,,,0.1517410073199332,-0.3248301941955149,,,0.3930819431934249,,,,-0.0577031796755943,,-0.582254600392655,,,,,-0.3539126266924123,0.8293583580606669,,,,,,,,,,,,,,,,,,,1.05944702151681,,,,,0.6410989577363115,,,1.0716290343200865,,-1.1248241540656518,,-0.1562400866581464,,,,,,,,,,,,0.972804096183588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,28-0,,,,0.3132243427776262,-0.894405864016319,,,,,,,-1.0234447343045407,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1517410073199332,-0.3248301941955149,,,0.3930819431934249,,,-0.7782319312285879,-0.0577031796755943,,-0.582254600392655,,,,,-0.3539126266924123,0.697512976255897,,,,,,,,,,,,,,,,,,,1.05944702151681,,,,,0.5451812445393271,,,,,-1.1248241540656518,,-0.1562400866581464,,,,,,,,,,,,0.9036406963566366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4922297072160102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,28-0,,,,0.3884883998506877,-0.894405864016319,,,,,,,-1.0234447343045407,,,,,,,,,0.2471316764636566,,,,,,,,-0.0821315102869091,,,,,,,,,,0.1841352730713706,-0.3248301941955149,,,0.6173571321190476,,,-0.7782319312285879,-0.0577031796755943,,-0.582254600392655,,,,-0.5908355048766822,-0.3539126266924123,0.697512976255897,,,,,,,,,,,,,,,,,,,0.944644818917524,,,,,0.421323291801501,,,,,-0.8848102126442485,,-0.1562400866581464,,,,,,,,,,,,0.9036406963566366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4922297072160102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,31-0,,0.4059515002142064,,0.3884883998506877,-0.7458943487062204,,,,,,,-0.8862578740708142,,,,,,,,,0.6949262689481193,,,,,,,,-0.0821315102869091,,,,,,,,,,0.1841352730713706,-0.1468013612378878,,,0.6173571321190476,,,-0.4338261928260748,-0.1092504230500585,,-0.5580784183750753,,,,,-0.3652810828634398,0.8459851455084563,,,,,,,,,,,,,,,,,,,0.9989180340560286,,,,,0.421323291801501,,,,,-0.983893748887311,,-0.0778427441954111,,,,,,,,,,,,0.9904385190246634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5777067276490759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,31-2,,,,,-1.0523464060852572,,,,,,,-1.224004371174626,,,,,-0.4145980736426339,,,,0.7424203902348159,,,,,,,,,,,,,,,,,,0.1337628685688136,,,,0.4146227522416819,,,0.858976654549714,-0.0577031796755943,,-0.6573040773679577,,,,-0.4824443983991556,-0.3171599202211644,0.8293583580606669,,0.0850594592548035,,,-0.767723094661737,,,,,,,,,,,,,,0.8470007372370902,,,,,,,,1.1613885394355623,,-0.8914002520052564,,0.0492780751988535,,,,,,,,,,,,0.972804096183588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,33-1,,0.5955783324607815,,0.3884883998506877,-0.7458943487062204,,,,,,,-0.8862578740708142,,,,,,,,,0.6949262689481193,,,,,,,,0.1056876094439078,,,,,,,,,,-0.2420289856035307,-0.1468013612378878,,,0.6173571321190476,,,-0.4338261928260748,-0.0375499083062476,,,,,,,,0.8459851455084563,,,,,,,,,,,,-0.4145292399184057,,,,,,,,,,,,0.7985942862620506,,,,,-0.983893748887311,,-0.0054189463453019,,,,,,,,0.6048668862997622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5777067276490759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,33-2,,0.4059515002142064,,0.2952389449722302,-0.8108515738689226,,,,,-1.1093137846659398,,,,,0.6009743541830188,,,,,,,,,,,,,,0.1389719757139091,,,,,,,,,,0.329707352975194,-0.2250369394719394,,,0.4277077868878591,,,0.521551359869334,,,,,,,0.2173099281928993,-0.3297196833110213,0.597318349458547,,,,,,,,,,,,0.5736916315711678,,,,,,,,,,,,0.4907991596360836,,,,,-0.718827675863416,,0.065518365158038,,,,,,,,-0.1877349427661701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5879101577967794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,35-1,,0.2687274679513278,,0.3777367930573836,-0.7652686775315446,,,,,-1.0597202972281412,,,,,0.6009743541830188,,,,,,,,,,,-0.477623813432356,,,0.1053534670063803,,,,,,,,,,0.108036264595823,-0.181225409404983,,,0.5280263015464202,,,0.0171063980563621,,,,,,,0.2173099281928993,-0.3297196833110213,0.7650278175436546,,0.178781514744214,,,,,,,,,,,,,,,,,,,,,,0.6631628814749406,,,,,-0.6997746828618088,,-0.046134686447585,,,,,,,,0.2561180925033105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3733512256363192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,36-0,,,,0.1743465032665649,-0.9160921068666584,,,,,-0.9715074108614872,,-0.9366743602502984,,,-0.669660302333072,,0.0113265820759942,,,,0.8202190365290389,,,,,,,-0.6991296691644617,,,,,,,,,,,0.1509261923685696,-0.2837442719358779,,,0.5483544192425259,,,,-0.2325323240324728,,,,,,,-0.3472113591965354,0.5640494331018535,,,,,,,,,,,,0.0482901341118272,,,,,,,,,,,,,,,,,-0.7606018482858198,,0.0026138618705324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5824164281957501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,37-1,,,,0.1743465032665649,-0.9160921068666584,,,,,-0.9715074108614872,,-0.9366743602502984,,,-0.8782408324819815,,-0.1786278193045686,,,,0.8654454676791323,,,,,,,-0.5569747842503445,,,,,,,,,,,,-0.2837442719358779,,,0.5483544192425259,,,,-0.2325323240324728,,-0.1843133853865104,,,,,-0.3472113591965354,0.5640494331018535,,,,,0.3142979547394879,,,,,,,0.0482901341118272,,,,,,,,,,,,,,,,,-0.9353484827840036,,0.0026138618705324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5824164281957501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,38-0,,,,0.1743465032665649,-0.9228939523005874,,,,,-1.0225678904273034,,-0.9366743602502984,,,-0.7745292045054482,,-0.0555009169003014,,,,0.8429577177496631,,,,,,,-0.6276578654024274,,,-0.0339728210149524,,,,,,,,0.0383738658483418,-0.2837442719358779,,,,,,,,,0.461146232528214,,,,,-0.3472113591965354,0.5640494331018535,,,,,,,,,,,,-0.0315391101797473,,,,,,,,,,,,,,,-0.9828752829899614,,-0.8484599417764207,,-0.0187681485863271,,,,,,,,-1.148118438904186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6558081312301336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,38-0,,,,0.1743465032665649,-0.9228939523005874,,,,,-1.0225678904273034,,-0.9366743602502984,,,-0.7745292045054482,,-0.0555009169003014,,,,0.778704823842278,,,,,,,-0.7030575869132589,,,-0.0544140365766899,,,,,,,,0.0383738658483418,-0.2015046448774494,,,,,,,,,0.461146232528214,,,,,-0.3472113591965354,0.5640494331018535,,,,,,,,,,,,-0.1002400692683488,,,,,,,,,,,,,,,-1.1745038988237126,,-0.8484599417764207,,-0.0187681485863271,,,,,,,,-1.096082327976882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6558081312301336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,40-2,,,,-0.2715759678343782,-0.9228939523005874,,,,,-1.0225678904273034,,-0.7888025736705477,,,-0.7745292045054482,,0.1371872543866912,,,,0.8429577177496631,,,,,,,-0.814251354626698,,,,,,,,,,,,-0.1683249166564655,,,,,,,,,,,0.8127113511594918,,,-0.3472113591965354,0.5640494331018535,,,,,0.5880134334753111,,,,,,,-0.0315391101797473,,,,,,,,,,,,,,,-1.0531300971525857,,-0.7837588269038639,,0.0701882250214609,,,,,,,,-1.148118438904186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6558081312301336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,40-0,,,,0.2264150815468151,-0.9480370003320387,,,,,-1.056861976918397,,-0.5494560310340775,,,-1.0359800645861916,,-0.1189218443058538,,,,0.811430293186429,,,,,,,-0.6788569116891087,,,-0.1247178342062152,,,,,,,,0.6306581099425795,-0.256130243781398,,,,,,,,,0.6280892387779204,,,,,-0.3472113591965354,0.5640494331018535,,,,,,,,,,,,-0.1514160627626046,,,,,,,,,,,,,,,-1.1745038988237126,,-0.8507406946470203,,-0.1878628754244487,,,,,,,,-1.099961667602472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8614381251817173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,42-0,,,,0.1208718402280992,-0.9314757745005232,,,,,-0.6357210700569522,,-0.4632692117251875,,,-0.8637675813492813,,0.0802986194400619,,,,0.8321967809020255,,,,,,,-0.6788569116891087,,,-0.1247178342062152,,,,,,,,0.6306581099425795,-0.1653026368091545,,,,,,,,,-0.0156070029074676,,,,,-0.2938496297306926,0.7053329661591339,,,,,,,,,,,,0.0196607058262,,,,,,,,,,,,,,,-1.0691702383439292,,-0.764153561124215,,0.0150385274686083,,,,,,,,-1.099961667602472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7259937366053828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,43-2,-0.0067511498234476,,,,-0.845854688662173,,,0.9163015349725284,,-0.6227057932034534,,,,,-0.869393464260108,,0.0759823012665267,,,,0.8152917984781047,0.027348501140576,,,,,,-0.7256347383229543,,,,,,,,,,,,,,,,,,,,,,,0.7390196252510705,,,-0.3303081033303843,0.5640494331018535,,,,,0.6905719102891447,,,,,,,-0.0092595551893116,,,,,,,,,,,,,,,-1.1717904111407442,,-0.8233109343378849,,-0.1956451604756637,,,,,,,,-1.0792986830568734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6057773969927396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,44-0,,,,0.1208718402280992,-0.8740887235663735,,,,,-0.4817954189909216,,-0.4632692117251875,,,-0.8266466319942943,,0.2742413006778662,,,,0.7484655432847224,,,,,,,-0.7102094867392951,,,-0.1247178342062152,,,,,,,,0.5527335169091203,-0.2498901671514157,,,-0.4401298363666195,,,,,,-0.0156070029074676,,,,,-0.3182857164838663,0.6106384732275432,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9198790147090314,,-0.5349337682676847,,-0.1261710287133693,,,,,,,,-1.0861124184956743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,45-2,-0.092713692665912,,,,-0.9338375139908026,,,0.9163015349725284,,-0.7565670694298914,,,,0.984160433247912,-0.7971957573821211,,0.0701435539977875,,,,0.8152917984781047,-0.0851412972395272,,,,,,,-0.2122352271692391,,,,,,,,,,,,,,,,,,,,,,0.7747909391409535,,,-0.3625506817204343,0.4955086932901399,,,,,1.0420394258564865,,,,,,,-0.0670078927468738,,,,,,,,,,,,,,,-1.1945116673199374,,,,-0.2380598886556425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6057773969927396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,46-0,,,,,-0.919667597160925,,,,,-0.9243963152579338,,,,0.6716060606336074,-0.8191658746407918,,0.0719203135056031,,,,0.8152917984781047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7639055524071947,,,-0.5118536725256745,0.5746615174014136,,,,,1.00804956173463,,,0.0876381862274571,,,,,,,,,,,,,,,,,,,-1.4047564134679902,,,,,,,,,,,,-0.9816239909553852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6057773969927396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,47-2,0.0539155213061785,,,,-0.9357435452744386,,,0.9163015349725284,,-0.8060008592163507,,0.3380008778594714,,0.4414831244523576,-0.8271372908351965,,0.1464070906785139,,,,0.8152917984781047,-0.0851412972395272,,,,,,,-0.2122352271692391,,,,,,,,,,,,,,,,,,,,,,1.0191696928570408,,,-0.4343068978826747,0.8355650482182674,,,,,,,,,,,,-0.0670078927468738,,,,,,,,,,,,,,,-1.2943619639952642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6057773969927396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,47-2,-0.0887654489454713,,,,-0.8713972526317892,,,0.9163015349725284,,-0.8060008592163507,,0.3380008778594714,,0.4414831244523576,-0.8271372908351965,,0.1464070906785139,,,,0.8152917984781047,-0.0851412972395272,,,,,,,-0.2122352271692391,,,,,,,,,,,,,,,-0.1590854801291314,,,,,,,0.8342470476815034,,,-0.4343068978826747,0.8355650482182674,,,,,,,,,,,,-0.1860263206262994,,,,,,,,,,,,-0.0473952399060299,,,-1.2943619639952642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6057773969927396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,47-2,-0.0887654489454713,,,,-0.8713972526317892,,,0.9163015349725284,,-0.950080338170606,,0.3380008778594714,,0.6373754460293277,-0.8271372908351965,,,,,,,-0.0851412972395272,-0.1712526836481749,,,,,,-0.2122352271692391,,,,,,,,,,,,,,,-0.1590854801291314,,,,,,,0.8342470476815034,,,-0.4343068978826747,0.8355650482182674,,,,,,,,,,,,-0.1860263206262994,,,,,,,,,-0.1740622105585054,,,-0.0473952399060299,,,-1.2943619639952642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6057773969927396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,50-0,-0.0887654489454713,0.5991518087779844,,,,,,0.4812226603762668,,,,0.3380008778594714,,0.5015266656527833,-0.8251146827322305,,,,,,,-0.0851412972395272,-0.1712526836481749,,,,,,-0.2122352271692391,,,,,,,,,,,,,,,-0.1590854801291314,,,,,,,0.7259565348678668,,,,0.7693653187532572,,,,,,,,,,,,-0.235856726888291,,,,,,,,,-0.2794760927277137,,,-0.0473952399060299,,,-1.184889917059601,,,,,,,,,,,,-0.376871632337286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6602187592523916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,51-0,-0.0887654489454713,,,,-0.7769695144735218,,,0.6701828432791113,,-0.7530114608705973,,0.3380008778594714,,0.6573049535770832,-0.8403504429949764,,,,,,,-0.2493267567948724,-0.1712526836481749,,,,,,-0.2704533485471773,,,,,,,,,,,,,,,-0.2265854654421609,,,,,,,0.7578907128976824,,,-0.4343068978826747,0.7888871945975375,,,,,,,,,,,,-0.1791780103340952,,,,,,,,,-0.2483902146342304,,,,,,-1.2171725219277494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6980931714178246,,,,,,,,,,,,,,,,,,,,0.3924636324285311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,52-0,-0.0887654489454713,,,,-0.8522842376082792,,,0.6701828432791113,,-0.7530114608705973,,0.3380008778594714,,0.5707442920489237,-0.8336357323045215,,,,,,,-0.2493267567948724,,,,,,-0.8250404591523368,-0.2635994170579414,,,,,,,,,,,,,,,-0.2265854654421609,,,,,,,0.8649700124273394,,,-0.439378229288837,0.7830979490247901,,,,,,,,,,,,-0.1791780103340952,,,,,,,,,-0.2483902146342304,,,,,,-1.3173391064737263,,0.5297143735639551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.854602019770757,,,,,,,,,,,,,,,,,,,,0.348930737160035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,53-2,,,,0.1204803436041452,-0.8593191658354257,,-0.6731550002930884,,,,,,,0.8212284045041849,-0.799830002098475,,0.3734129843366274,,,,1.0711063264908096,,,,,-0.0763381685375964,,,,,0.4595698168999536,,,,,,,,-0.0908438339229845,,,,0.3108987793885027,,,0.3984879846266916,,,,,0.7918570319783602,,,-0.4398519275376454,0.7825571925113428,,,,,1.5165271103497695,,,-0.6941304374565658,,,,,,,,,,,,,,,,,,,-1.2610660621364804,,,,,,,,,,,,-0.7752734653448768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7939642070046329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
